(written by ASE)

125 atoms
5 atom types

0.0      12.551145366061219  xlo xhi
0.0      10.869610733600354  ylo yhi
0.0      10.247967278115858  zlo zhi
     6.2755726830306093      6.2755726830306093      3.6232035778667839  xy xz yz

Atoms # atomic

     1   4                       0                       0                       0
     2   2       1.255114536606122     0.72464071557335685      2.0495934556231714
     3   4      2.5102290732122441      1.4492814311467137      4.0991869112463428
     4   4      3.7653436098183666      2.1739221467200709      6.1487803668695156
     5   5      5.0204581464244882      2.8985628622934274      8.1983738224926856
     6   4       1.255114536606122      2.1739221467200704  3.7549737507940878e-16
     7   4      2.5102290732122445      2.8985628622934274      2.0495934556231714
     8   4      3.7653436098183666      3.6232035778667844      4.0991869112463428
     9   5      5.0204581464244882      4.3478442934401409      6.1487803668695156
    10   2      6.2755726830306102      5.0724850090134979      8.1983738224926856
    11   1      2.5102290732122441      4.3478442934401409  7.5099475015881755e-16
    12   4      3.7653436098183657       5.072485009013497      2.0495934556231727
    13   3      5.0204581464244891      5.7971257245868548      4.0991869112463428
    14   4      6.2755726830306111      6.5217664401602118      6.1487803668695165
    15   2      7.5306872196367332      7.2464071557335688      8.1983738224926856
    16   5      3.7653436098183666      6.5217664401602127  1.1859887978115762e-15
    17   2      5.0204581464244882      7.2464071557335679      2.0495934556231736
    18   5      6.2755726830306102      7.9710478713069248      4.0991869112463446
    19   4      7.5306872196367332      8.6956885868802836      6.1487803668695156
    20   3      8.7858017562428543      9.4203293024536396      8.1983738224926874
    21   4      5.0204581464244882      8.6956885868802818  1.5019895003176351e-15
    22   1      6.2755726830306093      9.4203293024536379      2.0495934556231732
    23   4      7.5306872196367314      10.144970018026994      4.0991869112463455
    24   4      8.7858017562428561      10.869610733600352      6.1487803668695156
    25   4      10.040916292848978       11.59425144917371      8.1983738224926856
    26   5      2.5102290732122441 -4.1367137653499025e-17 -6.8591834770653864e-17
    27   2      3.7653436098183666     0.72464071557335707       2.049593455623171
    28   5      5.0204581464244891      1.4492814311467141      4.0991869112463419
    29   5      6.2755726830306102      2.1739221467200713      6.1487803668695147
    30   4      7.5306872196367314      2.8985628622934274      8.1983738224926856
    31   4      3.7653436098183661      2.1739221467200704  3.0690554030875489e-16
    32   4      5.0204581464244882      2.8985628622934274      2.0495934556231719
    33   5      6.2755726830306102      3.6232035778667844      4.0991869112463437
    34   1      7.5306872196367314      4.3478442934401409      6.1487803668695147
    35   2      8.7858017562428543      5.0724850090134979      8.1983738224926856
    36   5      5.0204581464244882      4.3478442934401409  8.1060042781373454e-16
    37   5      6.2755726830306102      5.0724850090134979      2.0495934556231727
    38   2      7.5306872196367323      5.7971257245868548      4.0991869112463437
    39   5      8.7858017562428543      6.5217664401602118      6.1487803668695165
    40   4      10.040916292848976      7.2464071557335688      8.1983738224926856
    41   2      6.2755726830306102      6.5217664401602118  1.5019895003176351e-15
    42   4      7.5306872196367323      7.2464071557335688      2.0495934556231732
    43   4      8.7858017562428543      7.9710478713069257      4.0991869112463455
    44   5      10.040916292848976      8.6956885868802836      6.1487803668695165
    45   4      11.296030829455098      9.4203293024536396      8.1983738224926874
    46   4      7.5306872196367314      8.6956885868802818  1.8179902028236938e-15
    47   1      8.7858017562428543      9.4203293024536379      2.0495934556231727
    48   5      10.040916292848975      10.144970018026996      4.0991869112463464
    49   4      11.296030829455097      10.869610733600352      6.1487803668695173
    50   5      12.551145366061219       11.59425144917371      8.1983738224926892
    51   5      5.0204581464244882  -8.273427530699805e-17 -1.3718366954130773e-16
    52   5      6.2755726830306102     0.72464071557335685      2.0495934556231719
    53   4      7.5306872196367332      1.4492814311467141      4.0991869112463419
    54   4      8.7858017562428561      2.1739221467200709      6.1487803668695165
    55   4      10.040916292848978      2.8985628622934283      8.1983738224926839
    56   4      6.2755726830306102      2.1739221467200704  3.6651121796367192e-16
    57   2      7.5306872196367323      2.8985628622934274      2.0495934556231719
    58   2      8.7858017562428543      3.6232035778667839      4.0991869112463437
    59   5      10.040916292848976      4.3478442934401409      6.1487803668695165
    60   5      11.296030829455098      5.0724850090134979      8.1983738224926856
    61   4      7.5306872196367323      4.3478442934401409  6.1381108061750978e-16
    62   2      8.7858017562428543      5.0724850090134979      2.0495934556231723
    63   2      10.040916292848976      5.7971257245868548      4.0991869112463437
    64   4        11.2960308294551      6.5217664401602118      6.1487803668695156
    65   3       12.55114536606122      7.2464071557335688      8.1983738224926874
    66   2      8.7858017562428543      6.5217664401602127  7.9241010341912666e-16
    67   2      10.040916292848976      7.2464071557335688      2.0495934556231727
    68   5      11.296030829455098      7.9710478713069266      4.0991869112463446
    69   5       12.55114536606122      8.6956885868802818      6.1487803668695182
    70   2      13.806259902667342      9.4203293024536379      8.1983738224926874
    71   5      10.040916292848976      8.6956885868802818  1.6212008556274691e-15
    72   2      11.296030829455098      9.4203293024536379      2.0495934556231727
    73   4       12.55114536606122      10.144970018026996      4.0991869112463455
    74   5      13.806259902667342       10.86961073360035      6.1487803668695191
    75   5      15.061374439273465       11.59425144917371      8.1983738224926874
    76   5      7.5306872196367332  -1.852203292459404e-16 -1.4627883173861166e-16
    77   5      8.7858017562428561     0.72464071557335674      2.0495934556231714
    78   4      10.040916292848978      1.4492814311467137      4.0991869112463428
    79   2        11.2960308294551      2.1739221467200709      6.1487803668695156
    80   4       12.55114536606122      2.8985628622934279      8.1983738224926856
    81   4      8.7858017562428561      2.1739221467200704  1.0102103091522619e-16
    82   2      10.040916292848976       2.898562862293427      2.0495934556231723
    83   4      11.296030829455098      3.6232035778667835      4.0991869112463437
    84   5       12.55114536606122      4.3478442934401409      6.1487803668695165
    85   5      13.806259902667342      5.0724850090134979      8.1983738224926856
    86   5      10.040916292848978      4.3478442934401409  7.9241010341912666e-16
    87   4        11.2960308294551      5.0724850090134979      2.0495934556231719
    88   2      12.551145366061222      5.7971257245868548      4.0991869112463446
